Adj Close,Close,Date,High,Low,Open,Volume
89.87000274658203,89.87000274658203,2013-01-02 14:30:00,90.73999786376953,88.97000122070312,90.66000366210938,1574400
90.20999908447266,90.20999908447266,2013-01-03 14:30:00,91.4800033569336,89.2300033569336,90.0999984741211,1151800
91.6500015258789,91.6500015258789,2013-01-04 14:30:00,91.86000061035156,90.22000122070312,90.52999877929688,1048900
90.05000305175781,90.05000305175781,2013-01-07 14:30:00,91.30000305175781,88.76000213623047,89.41000366210938,1346500
89.19999694824219,89.19999694824219,2013-01-08 14:30:00,90.31999969482422,88.31999969482422,89.62000274658203,967600
88.38999938964844,88.38999938964844,2013-01-09 14:30:00,90.18000030517578,88.18000030517578,89.41000366210938,811200
87.73999786376953,87.73999786376953,2013-01-10 14:30:00,89.87000274658203,87.52999877929688,88.47000122070312,1122200
88.01000213623047,88.01000213623047,2013-01-11 14:30:00,88.7699966430664,87.05999755859375,88.16999816894531,1081700
88.55000305175781,88.55000305175781,2013-01-14 14:30:00,89.33000183105469,87.56999969482422,87.62000274658203,592200
89.72000122070312,89.72000122070312,2013-01-15 14:30:00,89.95999908447266,87.55999755859375,87.91000366210938,895900
88.16999816894531,88.16999816894531,2013-01-16 14:30:00,90.2300033569336,87.8499984741211,89.22000122070312,872900
87.79000091552734,87.79000091552734,2013-01-17 14:30:00,89.05000305175781,87.72000122070312,88.11000061035156,919700
88.91000366210938,88.91000366210938,2013-01-18 14:30:00,89.48999786376953,87.51000213623047,87.55999755859375,1092900
88.69999694824219,88.69999694824219,2013-01-22 14:30:00,89.72000122070312,88.05999755859375,88.7699966430664,1058900
89.86000061035156,89.86000061035156,2013-01-23 14:30:00,90.16999816894531,87.75,88.5199966430664,1445400
91.80000305175781,91.80000305175781,2013-01-24 14:30:00,92.12000274658203,90.2699966430664,90.2699966430664,1329400
92.16999816894531,92.16999816894531,2013-01-25 14:30:00,92.66000366210938,91.25,91.69000244140625,957600
92.44000244140625,92.44000244140625,2013-01-28 14:30:00,92.95999908447266,91.94000244140625,92.27999877929688,988700
91.91999816894531,91.91999816894531,2013-01-29 14:30:00,92.5199966430664,91.61000061035156,92.12000274658203,1012300
91.73999786376953,91.73999786376953,2013-01-30 14:30:00,92.94999694824219,91.62999725341797,92.08000183105469,696600
92.6500015258789,92.6500015258789,2013-01-31 14:30:00,92.80000305175781,91.38999938964844,91.83000183105469,1139500
93.38999938964844,93.38999938964844,2013-02-01 14:30:00,93.98999786376953,92.61000061035156,92.86000061035156,1092200
92.62999725341797,92.62999725341797,2013-02-04 14:30:00,93.58999633789062,92.20999908447266,93.30999755859375,1099300
93.08000183105469,93.08000183105469,2013-02-05 14:30:00,93.72000122070312,92.58999633789062,92.76000213623047,981600
92.58999633789062,92.58999633789062,2013-02-06 14:30:00,93.52999877929688,92.38999938964844,92.7300033569336,1389600
100.04000091552734,100.04000091552734,2013-02-07 14:30:00,102.7699966430664,99.0999984741211,100.0,4734900
101.56999969482422,101.56999969482422,2013-02-08 14:30:00,103.66000366210938,100.63999938964844,100.66000366210938,2285500
102.4000015258789,102.4000015258789,2013-02-11 14:30:00,102.87000274658203,101.0,101.68000030517578,1327200
101.55999755859375,101.55999755859375,2013-02-12 14:30:00,102.33999633789062,100.7300033569336,102.05000305175781,1080800
102.0,102.0,2013-02-13 14:30:00,103.1500015258789,101.29000091552734,101.58999633789062,979000
101.68000030517578,101.68000030517578,2013-02-14 14:30:00,102.23999786376953,101.26000213623047,101.5999984741211,1131800
101.30999755859375,101.30999755859375,2013-02-15 14:30:00,102.77999877929688,100.41999816894531,101.91000366210938,1039800
102.16000366210938,102.16000366210938,2013-02-19 14:30:00,102.30999755859375,101.33000183105469,101.5,840200
101.38999938964844,101.38999938964844,2013-02-20 14:30:00,102.3499984741211,101.16999816894531,102.16999816894531,839900
100.7699966430664,100.7699966430664,2013-02-21 14:30:00,101.93000030517578,100.61000061035156,101.05000305175781,1091800
102.25,102.25,2013-02-22 14:30:00,102.30999755859375,100.70999908447266,101.41000366210938,954000
101.3499984741211,101.3499984741211,2013-02-25 14:30:00,103.69999694824219,101.16999816894531,102.5,1577800
101.76000213623047,101.76000213623047,2013-02-26 14:30:00,103.0,100.55000305175781,101.3499984741211,1206000
102.25,102.25,2013-02-27 14:30:00,102.79000091552734,101.01000213623047,101.73999786376953,954500
101.79000091552734,101.79000091552734,2013-02-28 14:30:00,103.12000274658203,101.66000366210938,102.12000274658203,1537900
102.62000274658203,102.62000274658203,2013-03-01 14:30:00,102.86000061035156,101.12999725341797,101.68000030517578,1351800
103.61000061035156,103.61000061035156,2013-03-04 14:30:00,104.26000213623047,102.33999633789062,102.66999816894531,1163100
104.56999969482422,104.56999969482422,2013-03-05 14:30:00,104.94999694824219,103.77999877929688,104.0,1048200
103.44000244140625,103.44000244140625,2013-03-06 14:30:00,104.77999877929688,103.19000244140625,104.56999969482422,721100
104.37999725341797,104.37999725341797,2013-03-07 14:30:00,104.94000244140625,103.13999938964844,103.76000213623047,779200
104.69999694824219,104.69999694824219,2013-03-08 14:30:00,104.88999938964844,103.7699966430664,104.69999694824219,662100
104.30000305175781,104.30000305175781,2013-03-11 13:30:00,104.70999908447266,103.9000015258789,104.37999725341797,519400
103.87000274658203,103.87000274658203,2013-03-12 13:30:00,104.44999694824219,103.31999969482422,104.30000305175781,777600
104.30000305175781,104.30000305175781,2013-03-13 13:30:00,104.98999786376953,103.88999938964844,104.22000122070312,744700
103.5,103.5,2013-03-14 13:30:00,104.56999969482422,103.16000366210938,104.56999969482422,856200
103.76000213623047,103.76000213623047,2013-03-15 13:30:00,104.33999633789062,102.94000244140625,103.02999877929688,1541900
104.36000061035156,104.36000061035156,2013-03-18 13:30:00,105.22000122070312,103.0199966430664,103.27999877929688,870000
103.25,103.25,2013-03-19 13:30:00,104.75,102.83999633789062,104.27999877929688,787100
103.48999786376953,103.48999786376953,2013-03-20 13:30:00,104.0,103.0999984741211,103.86000061035156,741700
102.7699966430664,102.7699966430664,2013-03-21 13:30:00,103.80000305175781,101.94999694824219,103.26000213623047,797900
103.26000213623047,103.26000213623047,2013-03-22 13:30:00,103.54000091552734,102.47000122070312,103.0999984741211,621300
103.33000183105469,103.33000183105469,2013-03-25 13:30:00,104.04000091552734,102.55000305175781,103.66999816894531,867300
103.58999633789062,103.58999633789062,2013-03-26 13:30:00,103.9000015258789,102.81999969482422,103.33000183105469,767700
